location,date,total_cases,total_deaths,total_cases_per_million,total_deaths_per_million
Czech Republic,2020-02-02,0,0,0.0,0.0
Czech Republic,2020-02-03,0,0,0.0,0.0
Czech Republic,2020-02-04,0,0,0.0,0.0
Czech Republic,2020-02-05,0,0,0.0,0.0
Czech Republic,2020-02-06,0,0,0.0,0.0
Czech Republic,2020-02-07,0,0,0.0,0.0
Czech Republic,2020-02-08,0,0,0.0,0.0
Czech Republic,2020-02-09,0,0,0.0,0.0
Czech Republic,2020-02-10,0,0,0.0,0.0
Czech Republic,2020-02-11,0,0,0.0,0.0
Czech Republic,2020-02-12,0,0,0.0,0.0
Czech Republic,2020-02-13,0,0,0.0,0.0
Czech Republic,2020-02-14,0,0,0.0,0.0
Czech Republic,2020-02-15,0,0,0.0,0.0
Czech Republic,2020-02-16,0,0,0.0,0.0
Czech Republic,2020-02-17,0,0,0.0,0.0
Czech Republic,2020-02-18,0,0,0.0,0.0
Czech Republic,2020-02-19,0,0,0.0,0.0
Czech Republic,2020-02-20,0,0,0.0,0.0
Czech Republic,2020-02-21,0,0,0.0,0.0
Czech Republic,2020-02-22,0,0,0.0,0.0
Czech Republic,2020-02-23,0,0,0.0,0.0
Czech Republic,2020-02-24,0,0,0.0,0.0
Czech Republic,2020-02-25,0,0,0.0,0.0
Czech Republic,2020-02-26,0,0,0.0,0.0
Czech Republic,2020-02-27,0,0,0.0,0.0
Czech Republic,2020-02-28,0,0,0.0,0.0
Czech Republic,2020-02-29,0,0,0.0,0.0
Czech Republic,2020-03-01,0,0,0.0,0.0
Czech Republic,2020-03-02,3,0,0.28,0.0
Czech Republic,2020-03-03,5,0,0.467,0.0
Czech Republic,2020-03-04,5,0,0.467,0.0
Czech Republic,2020-03-05,8,0,0.747,0.0
Czech Republic,2020-03-06,12,0,1.121,0.0
Czech Republic,2020-03-07,19,0,1.774,0.0
Czech Republic,2020-03-08,26,0,2.428,0.0
Czech Republic,2020-03-09,32,0,2.988,0.0
Czech Republic,2020-03-10,40,0,3.735,0.0
Czech Republic,2020-03-11,63,0,5.882999999999999,0.0
Czech Republic,2020-03-12,94,0,8.777999999999999,0.0
Czech Republic,2020-03-13,116,0,10.832,0.0
Czech Republic,2020-03-14,150,0,14.007,0.0
Czech Republic,2020-03-15,214,0,19.983,0.0
Czech Republic,2020-03-16,298,0,27.826999999999998,0.0
Czech Republic,2020-03-17,344,0,32.123000000000005,0.0
Czech Republic,2020-03-18,434,0,40.527,0.0
Czech Republic,2020-03-19,522,0,48.744,0.0
Czech Republic,2020-03-20,694,0,64.805,0.0
Czech Republic,2020-03-21,904,0,84.415,0.0
Czech Republic,2020-03-22,995,0,92.913,0.0
Czech Republic,2020-03-23,1165,1,108.787,0.09300000000000001
Czech Republic,2020-03-24,1236,1,115.417,0.09300000000000001
Czech Republic,2020-03-25,1394,3,130.171,0.28
Czech Republic,2020-03-26,1654,6,154.45,0.56
Czech Republic,2020-03-27,2062,9,192.549,0.84
Czech Republic,2020-03-28,2279,9,212.812,0.84
Czech Republic,2020-03-29,2663,11,248.67,1.0270000000000001
Czech Republic,2020-03-30,2829,16,264.171,1.494
Czech Republic,2020-03-31,3002,24,280.325,2.241
Czech Republic,2020-04-01,3308,31,308.9,2.895
Czech Republic,2020-04-02,3589,39,335.139,3.642
Czech Republic,2020-04-03,3858,44,360.25800000000004,4.109
Czech Republic,2020-04-04,4190,53,391.26,4.949
Czech Republic,2020-04-05,4472,59,417.593,5.5089999999999995
Czech Republic,2020-04-06,4587,67,428.332,6.256
Czech Republic,2020-04-07,4822,78,450.276,7.284
Czech Republic,2020-04-08,5017,88,468.485,8.217
Czech Republic,2020-04-09,5312,99,496.032,9.245
Czech Republic,2020-04-10,5569,112,520.031,10.459000000000001
Czech Republic,2020-04-11,5732,119,535.252,11.112
Czech Republic,2020-04-12,5902,129,551.126,12.046
Czech Republic,2020-04-13,5991,138,559.437,12.886
Czech Republic,2020-04-14,6059,143,565.7869999999999,13.353
Czech Republic,2020-04-15,6141,161,573.444,15.034
Czech Republic,2020-04-16,6303,166,588.571,15.501
Czech Republic,2020-04-17,6433,169,600.711,15.780999999999999
Czech Republic,2020-04-18,6549,173,611.543,16.155
Czech Republic,2020-04-19,6654,181,621.3480000000001,16.902
Czech Republic,2020-04-20,6787,188,633.7669999999999,17.555
Czech Republic,2020-04-21,6914,196,645.626,18.302
Czech Republic,2020-04-22,7041,201,657.485,18.769000000000002
Czech Republic,2020-04-23,7136,210,666.357,19.61
Czech Republic,2020-04-24,7188,213,671.212,19.89
Czech Republic,2020-04-25,7273,215,679.15,20.077
Czech Republic,2020-04-26,7352,218,686.5269999999999,20.357
Czech Republic,2020-04-27,7404,221,691.382,20.636999999999997
Czech Republic,2020-04-28,7449,223,695.584,20.824
Czech Republic,2020-04-29,7504,227,700.72,21.197
Czech Republic,2020-04-30,7579,227,707.7239999999999,21.197
Czech Republic,2020-05-01,7682,236,717.342,22.038
Czech Republic,2020-05-02,7737,240,722.4780000000001,22.410999999999998
Czech Republic,2020-05-03,7755,245,724.158,22.878
Czech Republic,2020-05-04,7781,248,726.586,23.158
Germany,2019-12-31,0,0,0.0,0.0
Germany,2020-01-01,0,0,0.0,0.0
Germany,2020-01-02,0,0,0.0,0.0
Germany,2020-01-03,0,0,0.0,0.0
Germany,2020-01-04,0,0,0.0,0.0
Germany,2020-01-05,0,0,0.0,0.0
Germany,2020-01-06,0,0,0.0,0.0
Germany,2020-01-07,0,0,0.0,0.0
Germany,2020-01-08,0,0,0.0,0.0
Germany,2020-01-09,0,0,0.0,0.0
Germany,2020-01-10,0,0,0.0,0.0
Germany,2020-01-11,0,0,0.0,0.0
Germany,2020-01-12,0,0,0.0,0.0
Germany,2020-01-13,0,0,0.0,0.0
Germany,2020-01-14,0,0,0.0,0.0
Germany,2020-01-15,0,0,0.0,0.0
Germany,2020-01-16,0,0,0.0,0.0
Germany,2020-01-17,0,0,0.0,0.0
Germany,2020-01-18,0,0,0.0,0.0
Germany,2020-01-19,0,0,0.0,0.0
Germany,2020-01-20,0,0,0.0,0.0
Germany,2020-01-21,0,0,0.0,0.0
Germany,2020-01-22,0,0,0.0,0.0
Germany,2020-01-23,0,0,0.0,0.0
Germany,2020-01-24,0,0,0.0,0.0
Germany,2020-01-25,0,0,0.0,0.0
Germany,2020-01-26,0,0,0.0,0.0
Germany,2020-01-27,0,0,0.0,0.0
Germany,2020-01-28,1,0,0.012,0.0
Germany,2020-01-29,4,0,0.048,0.0
Germany,2020-01-30,4,0,0.048,0.0
Germany,2020-01-31,5,0,0.06,0.0
Germany,2020-02-01,7,0,0.084,0.0
Germany,2020-02-02,8,0,0.095,0.0
Germany,2020-02-03,9,0,0.107,0.0
Germany,2020-02-04,11,0,0.131,0.0
Germany,2020-02-05,11,0,0.131,0.0
Germany,2020-02-06,11,0,0.131,0.0
Germany,2020-02-07,12,0,0.14300000000000002,0.0
Germany,2020-02-08,13,0,0.155,0.0
Germany,2020-02-09,13,0,0.155,0.0
Germany,2020-02-10,13,0,0.155,0.0
Germany,2020-02-11,13,0,0.155,0.0
Germany,2020-02-12,15,0,0.179,0.0
Germany,2020-02-13,15,0,0.179,0.0
Germany,2020-02-14,15,0,0.179,0.0
Germany,2020-02-15,15,0,0.179,0.0
Germany,2020-02-16,15,0,0.179,0.0
Germany,2020-02-17,15,0,0.179,0.0
Germany,2020-02-18,15,0,0.179,0.0
Germany,2020-02-19,15,0,0.179,0.0
Germany,2020-02-20,15,0,0.179,0.0
Germany,2020-02-21,15,0,0.179,0.0
Germany,2020-02-22,15,0,0.179,0.0
Germany,2020-02-23,15,0,0.179,0.0
Germany,2020-02-24,15,0,0.179,0.0
Germany,2020-02-25,15,0,0.179,0.0
Germany,2020-02-26,17,0,0.203,0.0
Germany,2020-02-27,21,0,0.251,0.0
Germany,2020-02-28,47,0,0.561,0.0
Germany,2020-02-29,57,0,0.68,0.0
Germany,2020-03-01,111,0,1.325,0.0
Germany,2020-03-02,129,0,1.54,0.0
Germany,2020-03-03,157,0,1.874,0.0
Germany,2020-03-04,196,0,2.339,0.0
Germany,2020-03-05,262,0,3.127,0.0
Germany,2020-03-06,400,0,4.774,0.0
Germany,2020-03-07,684,0,8.164,0.0
Germany,2020-03-08,847,0,10.109,0.0
Germany,2020-03-09,902,0,10.765999999999998,0.0
Germany,2020-03-10,1139,2,13.594000000000001,0.024
Germany,2020-03-11,1296,2,15.468,0.024
Germany,2020-03-12,1567,3,18.703,0.036000000000000004
Germany,2020-03-13,2369,5,28.275,0.06
Germany,2020-03-14,3062,5,36.546,0.06
Germany,2020-03-15,3795,8,45.295,0.095
Germany,2020-03-16,4838,12,57.744,0.14300000000000002
Germany,2020-03-17,6012,13,71.756,0.155
Germany,2020-03-18,7156,13,85.41,0.155
Germany,2020-03-19,8198,13,97.84700000000001,0.155
Germany,2020-03-20,14138,43,168.74400000000003,0.513
Germany,2020-03-21,18187,45,217.07,0.537
Germany,2020-03-22,21463,67,256.171,0.8
Germany,2020-03-23,24774,94,295.689,1.122
Germany,2020-03-24,29212,126,348.659,1.504
Germany,2020-03-25,31554,149,376.61199999999997,1.778
Germany,2020-03-26,36508,198,435.74,2.363
Germany,2020-03-27,42288,253,504.727,3.02
Germany,2020-03-28,48582,325,579.849,3.8789999999999996
Germany,2020-03-29,52547,389,627.173,4.643
Germany,2020-03-30,57298,455,683.878,5.431
Germany,2020-03-31,61913,583,738.96,6.957999999999999
Germany,2020-04-01,67366,732,804.044,8.737
Germany,2020-04-02,73522,872,877.5189999999999,10.408
Germany,2020-04-03,79696,1017,951.2080000000001,12.138
Germany,2020-04-04,85778,1158,1023.8,13.821
Germany,2020-04-05,91714,1342,1094.649,16.017
Germany,2020-04-06,95391,1434,1138.536,17.115
Germany,2020-04-07,99225,1607,1184.296,19.18
Germany,2020-04-08,103228,1861,1232.0739999999998,22.212
Germany,2020-04-09,108202,2107,1291.441,25.148000000000003
Germany,2020-04-10,113525,2373,1354.973,28.323
Germany,2020-04-11,117658,2544,1404.3020000000001,30.364
Germany,2020-04-12,120479,2673,1437.9720000000002,31.903000000000002
Germany,2020-04-13,123016,2799,1468.253,33.407
Germany,2020-04-14,125098,2969,1493.102,35.436
Germany,2020-04-15,127584,3254,1522.774,38.838
Germany,2020-04-16,130450,3569,1556.981,42.598
Germany,2020-04-17,133830,3868,1597.3229999999999,46.166000000000004
Germany,2020-04-18,137439,4110,1640.398,49.055
Germany,2020-04-19,139897,4294,1669.735,51.251000000000005
Germany,2020-04-20,141672,4404,1690.921,52.56399999999999
Germany,2020-04-21,143457,4598,1712.225,54.879
Germany,2020-04-22,145694,4879,1738.925,58.233000000000004
Germany,2020-04-23,148046,5094,1766.997,60.799
Germany,2020-04-24,150383,5321,1794.89,63.50899999999999
Germany,2020-04-25,152438,5500,1819.418,65.645
Germany,2020-04-26,154175,5640,1840.15,67.316
Germany,2020-04-27,155193,5750,1852.3,68.62899999999999
Germany,2020-04-28,156337,5913,1865.954,70.574
Germany,2020-04-29,157641,6115,1881.5179999999998,72.985
Germany,2020-04-30,159119,6288,1899.1589999999999,75.05
Germany,2020-05-01,159119,6288,1899.1589999999999,75.05
Germany,2020-05-02,161703,6575,1930.0,78.476
Germany,2020-05-03,162496,6649,1939.465,79.359
Germany,2020-05-04,163175,6692,1947.569,79.872
Djibouti,2020-03-19,1,0,1.012,0.0
Djibouti,2020-03-20,1,0,1.012,0.0
Djibouti,2020-03-21,1,0,1.012,0.0
Djibouti,2020-03-22,1,0,1.012,0.0
Djibouti,2020-03-23,1,0,1.012,0.0
Djibouti,2020-03-24,3,0,3.036,0.0
Djibouti,2020-03-25,3,0,3.036,0.0
Djibouti,2020-03-26,12,0,12.145999999999999,0.0
Djibouti,2020-03-27,12,0,12.145999999999999,0.0
Djibouti,2020-03-28,13,0,13.158,0.0
Djibouti,2020-03-29,15,0,15.182,0.0
Djibouti,2020-03-30,19,0,19.230999999999998,0.0
Djibouti,2020-03-31,26,0,26.316,0.0
Djibouti,2020-04-01,31,0,31.375999999999998,0.0
Djibouti,2020-04-02,34,0,34.413000000000004,0.0
Djibouti,2020-04-03,41,0,41.498000000000005,0.0
Djibouti,2020-04-04,41,0,41.498000000000005,0.0
Djibouti,2020-04-05,51,0,51.619,0.0
Djibouti,2020-04-06,59,0,59.716,0.0
Djibouti,2020-04-07,90,0,91.09299999999999,0.0
Djibouti,2020-04-08,121,0,122.469,0.0
Djibouti,2020-04-09,135,0,136.639,0.0
Djibouti,2020-04-10,140,1,141.7,1.012
Djibouti,2020-04-11,150,1,151.822,1.012
Djibouti,2020-04-12,187,2,189.271,2.024
Djibouti,2020-04-13,214,2,216.59900000000002,2.024
Djibouti,2020-04-14,298,2,301.619,2.024
Djibouti,2020-04-15,363,2,367.408,2.024
Djibouti,2020-04-16,435,2,440.283,2.024
Djibouti,2020-04-17,591,2,598.177,2.024
Djibouti,2020-04-18,732,2,740.8889999999999,2.024
Djibouti,2020-04-19,732,2,740.8889999999999,2.024
Djibouti,2020-04-20,846,2,856.2739999999999,2.024
Djibouti,2020-04-21,846,2,856.2739999999999,2.024
Djibouti,2020-04-22,945,2,956.4760000000001,2.024
Djibouti,2020-04-23,974,2,985.828,2.024
Djibouti,2020-04-24,986,2,997.9739999999999,2.024
Djibouti,2020-04-25,999,2,1011.132,2.024
Djibouti,2020-04-26,1008,2,1020.2410000000001,2.024
Djibouti,2020-04-27,1023,2,1035.423,2.024
Djibouti,2020-04-28,1035,2,1047.569,2.024
Djibouti,2020-04-29,1072,2,1085.018,2.024
Djibouti,2020-04-30,1077,2,1090.079,2.024
Djibouti,2020-05-01,1089,2,1102.224,2.024
Djibouti,2020-05-02,1097,2,1110.322,2.024
Djibouti,2020-05-03,1112,2,1125.504,2.024
Djibouti,2020-05-04,1112,2,1125.504,2.024
Dominica,2020-03-23,1,0,13.890999999999998,0.0
Dominica,2020-03-24,1,0,13.890999999999998,0.0
Dominica,2020-03-25,2,0,27.781,0.0
Dominica,2020-03-26,7,0,97.234,0.0
Dominica,2020-03-27,11,0,152.797,0.0
Dominica,2020-03-28,11,0,152.797,0.0
Dominica,2020-03-29,11,0,152.797,0.0
Dominica,2020-03-30,11,0,152.797,0.0
Dominica,2020-03-31,11,0,152.797,0.0
Dominica,2020-04-01,11,0,152.797,0.0
Dominica,2020-04-02,12,0,166.688,0.0
Dominica,2020-04-03,12,0,166.688,0.0
Dominica,2020-04-04,14,0,194.46900000000002,0.0
Dominica,2020-04-05,14,0,194.46900000000002,0.0
Dominica,2020-04-06,14,0,194.46900000000002,0.0
Dominica,2020-04-07,15,0,208.359,0.0
Dominica,2020-04-08,15,0,208.359,0.0
Dominica,2020-04-09,15,0,208.359,0.0
Dominica,2020-04-10,16,0,222.25,0.0
Dominica,2020-04-11,16,0,222.25,0.0
Dominica,2020-04-12,16,0,222.25,0.0
Dominica,2020-04-13,16,0,222.25,0.0
Dominica,2020-04-14,16,0,222.25,0.0
Dominica,2020-04-15,16,0,222.25,0.0
Dominica,2020-04-16,16,0,222.25,0.0
Dominica,2020-04-17,16,0,222.25,0.0
Dominica,2020-04-18,16,0,222.25,0.0
Dominica,2020-04-19,16,0,222.25,0.0
Dominica,2020-04-20,16,0,222.25,0.0
Dominica,2020-04-21,16,0,222.25,0.0
Dominica,2020-04-22,16,0,222.25,0.0
Dominica,2020-04-23,16,0,222.25,0.0
Dominica,2020-04-24,16,0,222.25,0.0
Dominica,2020-04-25,16,0,222.25,0.0
Dominica,2020-04-26,16,0,222.25,0.0
Dominica,2020-04-27,16,0,222.25,0.0
Dominica,2020-04-28,16,0,222.25,0.0
Dominica,2020-04-29,16,0,222.25,0.0
Dominica,2020-04-30,16,0,222.25,0.0
Dominica,2020-05-01,16,0,222.25,0.0
Dominica,2020-05-02,16,0,222.25,0.0
Dominica,2020-05-03,16,0,222.25,0.0
Dominica,2020-05-04,16,0,222.25,0.0
Denmark,2019-12-31,0,0,0.0,0.0
Denmark,2020-01-01,0,0,0.0,0.0
Denmark,2020-01-02,0,0,0.0,0.0
Denmark,2020-01-03,0,0,0.0,0.0
Denmark,2020-01-04,0,0,0.0,0.0
Denmark,2020-01-05,0,0,0.0,0.0
Denmark,2020-01-06,0,0,0.0,0.0
Denmark,2020-01-07,0,0,0.0,0.0
Denmark,2020-01-08,0,0,0.0,0.0
Denmark,2020-01-09,0,0,0.0,0.0
Denmark,2020-01-10,0,0,0.0,0.0
Denmark,2020-01-11,0,0,0.0,0.0
Denmark,2020-01-12,0,0,0.0,0.0
Denmark,2020-01-13,0,0,0.0,0.0
Denmark,2020-01-14,0,0,0.0,0.0
Denmark,2020-01-15,0,0,0.0,0.0
Denmark,2020-01-16,0,0,0.0,0.0
Denmark,2020-01-17,0,0,0.0,0.0
Denmark,2020-01-18,0,0,0.0,0.0
Denmark,2020-01-19,0,0,0.0,0.0
Denmark,2020-01-20,0,0,0.0,0.0
Denmark,2020-01-21,0,0,0.0,0.0
Denmark,2020-01-22,0,0,0.0,0.0
Denmark,2020-01-23,0,0,0.0,0.0
Denmark,2020-01-24,0,0,0.0,0.0
Denmark,2020-01-25,0,0,0.0,0.0
Denmark,2020-01-26,0,0,0.0,0.0
Denmark,2020-01-27,0,0,0.0,0.0
Denmark,2020-01-28,0,0,0.0,0.0
Denmark,2020-01-29,0,0,0.0,0.0
Denmark,2020-01-30,0,0,0.0,0.0
Denmark,2020-01-31,0,0,0.0,0.0
Denmark,2020-02-01,0,0,0.0,0.0
Denmark,2020-02-02,0,0,0.0,0.0
Denmark,2020-02-03,0,0,0.0,0.0
Denmark,2020-02-04,0,0,0.0,0.0
Denmark,2020-02-05,0,0,0.0,0.0
Denmark,2020-02-06,0,0,0.0,0.0
Denmark,2020-02-07,0,0,0.0,0.0
Denmark,2020-02-08,0,0,0.0,0.0
Denmark,2020-02-09,0,0,0.0,0.0
Denmark,2020-02-10,0,0,0.0,0.0
Denmark,2020-02-11,0,0,0.0,0.0
Denmark,2020-02-12,0,0,0.0,0.0
Denmark,2020-02-13,0,0,0.0,0.0
Denmark,2020-02-14,0,0,0.0,0.0
Denmark,2020-02-15,0,0,0.0,0.0
Denmark,2020-02-16,0,0,0.0,0.0
Denmark,2020-02-17,0,0,0.0,0.0
Denmark,2020-02-18,0,0,0.0,0.0
Denmark,2020-02-19,0,0,0.0,0.0
Denmark,2020-02-20,0,0,0.0,0.0
Denmark,2020-02-21,0,0,0.0,0.0
Denmark,2020-02-22,0,0,0.0,0.0
Denmark,2020-02-23,0,0,0.0,0.0
Denmark,2020-02-24,0,0,0.0,0.0
Denmark,2020-02-25,0,0,0.0,0.0
Denmark,2020-02-26,0,0,0.0,0.0
Denmark,2020-02-27,1,0,0.17300000000000001,0.0
Denmark,2020-02-28,1,0,0.17300000000000001,0.0
Denmark,2020-02-29,2,0,0.345,0.0
Denmark,2020-03-01,3,0,0.518,0.0
Denmark,2020-03-02,4,0,0.691,0.0
Denmark,2020-03-03,5,0,0.863,0.0
Denmark,2020-03-04,8,0,1.381,0.0
Denmark,2020-03-05,10,0,1.726,0.0
Denmark,2020-03-06,20,0,3.4530000000000003,0.0
Denmark,2020-03-07,23,0,3.971,0.0
Denmark,2020-03-08,31,0,5.352,0.0
Denmark,2020-03-09,38,0,6.561,0.0
Denmark,2020-03-10,113,0,19.509,0.0
Denmark,2020-03-11,264,0,45.57899999999999,0.0
Denmark,2020-03-12,516,0,89.085,0.0
Denmark,2020-03-13,676,0,116.709,0.0
Denmark,2020-03-14,804,0,138.80700000000002,0.0
Denmark,2020-03-15,827,0,142.778,0.0
Denmark,2020-03-16,875,1,151.065,0.17300000000000001
Denmark,2020-03-17,932,1,160.906,0.17300000000000001
Denmark,2020-03-18,1024,4,176.78900000000002,0.691
Denmark,2020-03-19,1115,4,192.5,0.691
Denmark,2020-03-20,1151,6,198.715,1.036
Denmark,2020-03-21,1255,9,216.671,1.554
Denmark,2020-03-22,1326,13,228.928,2.244
Denmark,2020-03-23,1395,13,240.84099999999998,2.244
Denmark,2020-03-24,1460,24,252.063,4.144
Denmark,2020-03-25,1591,32,274.68,5.525
Denmark,2020-03-26,1724,34,297.642,5.87
Denmark,2020-03-27,1877,41,324.056,7.077999999999999
Denmark,2020-03-28,2046,52,353.233,8.978
Denmark,2020-03-29,2201,65,379.994,11.222000000000001
Denmark,2020-03-30,2395,72,413.48699999999997,12.431
Denmark,2020-03-31,2577,77,444.908,13.294
Denmark,2020-04-01,2860,90,493.767,15.538
Denmark,2020-04-02,3107,104,536.411,17.955
Denmark,2020-04-03,3386,123,584.5790000000001,21.235
Denmark,2020-04-04,3757,139,648.631,23.998
Denmark,2020-04-05,4077,161,703.877,27.796
Denmark,2020-04-06,4369,179,754.29,30.904
Denmark,2020-04-07,4681,187,808.155,32.285
Denmark,2020-04-08,5071,203,875.487,35.047
Denmark,2020-04-09,5402,218,932.633,37.637
Denmark,2020-04-10,5635,237,972.86,40.917
Denmark,2020-04-11,5819,247,1004.6260000000001,42.644
Denmark,2020-04-12,5996,260,1035.185,44.888000000000005
Denmark,2020-04-13,6174,273,1065.9160000000002,47.132
Denmark,2020-04-14,6318,285,1090.777,49.20399999999999
Denmark,2020-04-15,6511,299,1124.097,51.621
Denmark,2020-04-16,6681,309,1153.447,53.348
Denmark,2020-04-17,6879,321,1187.631,55.419
Denmark,2020-04-18,7073,336,1221.124,58.00899999999999
Denmark,2020-04-19,7242,346,1250.3010000000002,59.735
Denmark,2020-04-20,7384,355,1274.817,61.288999999999994
Denmark,2020-04-21,7515,364,1297.434,62.843
Denmark,2020-04-22,7695,370,1328.51,63.879
Denmark,2020-04-23,7912,384,1365.974,66.296
Denmark,2020-04-24,8073,394,1393.77,68.02199999999999
Denmark,2020-04-25,8210,403,1417.4229999999998,69.57600000000001
Denmark,2020-04-26,8445,418,1457.994,72.166
Denmark,2020-04-27,8575,422,1480.4379999999999,72.857
Denmark,2020-04-28,8698,427,1501.674,73.72
Denmark,2020-04-29,8851,434,1528.089,74.928
Denmark,2020-04-30,9008,443,1555.194,76.482
Denmark,2020-05-01,9158,452,1581.0910000000001,78.036
Denmark,2020-05-02,9311,460,1607.506,79.417
Denmark,2020-05-03,9407,475,1624.08,82.007
Denmark,2020-05-04,9523,484,1644.1070000000002,83.561
Dominican Republic,2019-12-31,0,0,0.0,0.0
Dominican Republic,2020-01-01,0,0,0.0,0.0
Dominican Republic,2020-01-02,0,0,0.0,0.0
Dominican Republic,2020-01-03,0,0,0.0,0.0
Dominican Republic,2020-01-04,0,0,0.0,0.0
Dominican Republic,2020-01-05,0,0,0.0,0.0
Dominican Republic,2020-01-06,0,0,0.0,0.0
Dominican Republic,2020-01-07,0,0,0.0,0.0
Dominican Republic,2020-01-08,0,0,0.0,0.0
Dominican Republic,2020-01-09,0,0,0.0,0.0
Dominican Republic,2020-01-10,0,0,0.0,0.0
Dominican Republic,2020-01-11,0,0,0.0,0.0
Dominican Republic,2020-01-12,0,0,0.0,0.0
Dominican Republic,2020-01-13,0,0,0.0,0.0
Dominican Republic,2020-01-14,0,0,0.0,0.0
Dominican Republic,2020-01-15,0,0,0.0,0.0
Dominican Republic,2020-01-16,0,0,0.0,0.0
Dominican Republic,2020-01-17,0,0,0.0,0.0
Dominican Republic,2020-01-18,0,0,0.0,0.0
Dominican Republic,2020-01-19,0,0,0.0,0.0
Dominican Republic,2020-01-20,0,0,0.0,0.0
Dominican Republic,2020-01-21,0,0,0.0,0.0
Dominican Republic,2020-01-22,0,0,0.0,0.0
Dominican Republic,2020-01-23,0,0,0.0,0.0
Dominican Republic,2020-01-24,0,0,0.0,0.0
Dominican Republic,2020-01-25,0,0,0.0,0.0
Dominican Republic,2020-01-26,0,0,0.0,0.0
Dominican Republic,2020-01-27,0,0,0.0,0.0
Dominican Republic,2020-01-28,0,0,0.0,0.0
Dominican Republic,2020-01-29,0,0,0.0,0.0
Dominican Republic,2020-01-30,0,0,0.0,0.0
Dominican Republic,2020-01-31,0,0,0.0,0.0
Dominican Republic,2020-02-01,0,0,0.0,0.0
Dominican Republic,2020-02-02,0,0,0.0,0.0
Dominican Republic,2020-02-03,0,0,0.0,0.0
Dominican Republic,2020-02-04,0,0,0.0,0.0
Dominican Republic,2020-02-05,0,0,0.0,0.0
Dominican Republic,2020-02-06,0,0,0.0,0.0
Dominican Republic,2020-02-07,0,0,0.0,0.0
Dominican Republic,2020-02-08,0,0,0.0,0.0
Dominican Republic,2020-02-09,0,0,0.0,0.0
Dominican Republic,2020-02-10,0,0,0.0,0.0
Dominican Republic,2020-02-11,0,0,0.0,0.0
Dominican Republic,2020-02-12,0,0,0.0,0.0
Dominican Republic,2020-02-13,0,0,0.0,0.0
Dominican Republic,2020-02-14,0,0,0.0,0.0
Dominican Republic,2020-02-15,0,0,0.0,0.0
Dominican Republic,2020-02-16,0,0,0.0,0.0
Dominican Republic,2020-02-17,0,0,0.0,0.0
Dominican Republic,2020-02-18,0,0,0.0,0.0
Dominican Republic,2020-02-19,0,0,0.0,0.0
Dominican Republic,2020-02-20,0,0,0.0,0.0
Dominican Republic,2020-02-21,0,0,0.0,0.0
Dominican Republic,2020-02-22,0,0,0.0,0.0
Dominican Republic,2020-02-23,0,0,0.0,0.0
Dominican Republic,2020-02-24,0,0,0.0,0.0
Dominican Republic,2020-02-25,0,0,0.0,0.0
Dominican Republic,2020-02-26,0,0,0.0,0.0
Dominican Republic,2020-02-27,0,0,0.0,0.0
Dominican Republic,2020-02-28,0,0,0.0,0.0
Dominican Republic,2020-02-29,0,0,0.0,0.0
Dominican Republic,2020-03-01,0,0,0.0,0.0
Dominican Republic,2020-03-02,1,0,0.092,0.0
Dominican Republic,2020-03-07,2,0,0.184,0.0
Dominican Republic,2020-03-10,5,0,0.461,0.0
Dominican Republic,2020-03-14,11,0,1.014,0.0
Dominican Republic,2020-03-15,11,0,1.014,0.0
Dominican Republic,2020-03-16,11,0,1.014,0.0
Dominican Republic,2020-03-17,11,0,1.014,0.0
Dominican Republic,2020-03-18,11,0,1.014,0.0
Dominican Republic,2020-03-19,21,0,1.936,0.0
Dominican Republic,2020-03-20,21,0,1.936,0.0
Dominican Republic,2020-03-21,34,2,3.134,0.184
Dominican Republic,2020-03-22,112,3,10.325,0.27699999999999997
Dominican Republic,2020-03-23,202,3,18.621,0.27699999999999997
Dominican Republic,2020-03-24,245,3,22.585,0.27699999999999997
Dominican Republic,2020-03-25,312,6,28.761,0.5529999999999999
Dominican Republic,2020-03-26,392,10,36.135999999999996,0.922
Dominican Republic,2020-03-27,488,10,44.986000000000004,0.922
Dominican Republic,2020-03-28,581,20,53.559,1.844
Dominican Republic,2020-03-29,719,28,66.28,2.5810000000000004
Dominican Republic,2020-03-30,859,39,79.186,3.595
Dominican Republic,2020-03-31,901,42,83.05799999999999,3.872
Dominican Republic,2020-04-01,1109,51,102.23200000000001,4.7010000000000005
Dominican Republic,2020-04-02,1284,57,118.36399999999999,5.254
Dominican Republic,2020-04-03,1380,60,127.214,5.531000000000001
Dominican Republic,2020-04-04,1488,68,137.16899999999998,6.268
Dominican Republic,2020-04-05,1578,77,145.466,7.098
Dominican Republic,2020-04-06,1745,82,160.861,7.559
Dominican Republic,2020-04-07,1828,86,168.512,7.928
Dominican Republic,2020-04-08,1956,98,180.31099999999998,9.033999999999999
Dominican Republic,2020-04-09,2111,108,194.6,9.956
Dominican Republic,2020-04-10,2349,118,216.54,10.878
Dominican Republic,2020-04-11,2620,126,241.521,11.615
Dominican Republic,2020-04-12,2759,135,254.335,12.445
Dominican Republic,2020-04-13,2967,173,273.509,15.948
Dominican Republic,2020-04-14,3167,177,291.94599999999997,16.317
Dominican Republic,2020-04-15,3286,183,302.916,16.87
Dominican Republic,2020-04-16,3614,189,333.152,17.423
